recency_weight,interest_sightseeing,interest_culture,interest_history,interest_nature,interest_beach,interest_adventure,interest_relaxation,interest_strength,booking_rate,save_rate,exploration_rate,conversion_rate,travel_pace_preference,category_loyalty_score,user_unique_dests,user_active_days,feedback_positivity_rate,fb_rate_sightseeing,fb_rate_culture,fb_rate_history,fb_rate_nature,fb_rate_beach,fb_rate_adventure,dest_feedback_rate,dest_pos_feedback_count,dest_total_feedback,cat_usage_share_sightseeing,cat_usage_share_culture,cat_usage_share_history,cat_usage_share_nature,cat_usage_share_beach,cat_usage_share_adventure,cat_recency_sightseeing,cat_recency_culture,cat_recency_history,cat_recency_nature,cat_recency_beach,cat_recency_adventure,aggregate_feedback_rating,booked_users_norm,weighted_engagement_norm,Sightseeing_dest_score,Culture_dest_score,History_dest_score,Nature_dest_score,Beach_dest_score,Adventure_dest_score,Relaxation_dest_score,click_frequency,user_item_affinity,category_diversity,trust_score,user_total_feedback_count,label
0.3383,0.7517,0.3498,0.31,0.6691,0.1732,0.7871,0.1802,0.6078,0.1667,0.4167,0.25,0.3333,1,0.4081,0.4586,0.4772,0.5833,1,0,0.4157,0.75,0.5,0,0.4242,0.7556,0.6932,0.25,0.0833,0,0.3333,0.1667,0.1667,0.2142,0.932,1,0.1562,0.1858,0.5709,0.5663,0.4,0.7682,0.68,0,0,0.75,0,0.58,0,0,0.6815,0.249,0.704,0.5532,1
0.225380543,0.6978,0.3364,0.2996,0.5307,0.2065,0.6311,0.3852,0.5684,0.2,0.1333,0.4667,0.2667,1,0.4081,0.5646,0.933,0.4667,0.4157,0,1,0.8,0.5,0,0.473782091,0.869587446,0.836285597,0,0.2,0.1333,0.3333,0.1333,0.2,1,0.2048,0.4936,0.2435,0.8075,0.0375,0.234729314,0.437298084,0.70800616,0.563729808,0.432488963,0.274596167,0,0.225726899,0.238267282,0.150484599,0,0.445315426,0.496,0.61,0.3392,0
0.4435,0.5107,0.3827,0.4838,0.672,0.1708,0.2181,0.297,0.3489,0.0588,0.3529,0.4118,0.3529,1,0.3006,0.5646,0.4772,0.5882,0,0.75,0.4,0.75,1,1,0.5357,0.7925,0.4854,0.1176,0.2353,0.2941,0.2353,0.0588,0.0588,0.4206,0.1519,0.0439,0.3389,0.2106,0.1168,0.241,0.5,0.6159,0.58,0.65,0.71,0.42,0,0,0,0,0.5732,0.742,0.349,0.8362,1
0.2618,0.5674,0.6148,0.464,0.6248,0.0947,0.2223,0.3421,0.3819,0.2105,0.1579,0.5263,0.3158,1,0.3605,0.6573,0.7921,0.5263,0.3333,0.6667,0.3333,0.6667,1,0.3333,0.4091,0.5238,0.1826,0.1579,0.1579,0.1579,0.3158,0.0526,0.1579,0.7562,0.4695,0.3863,0.003,0.001,0.4987,0.5542,0.5,0.5099,0.58,0,0,0.8,0,0.74,0,0,0.5016,0.349,0.31,0.9473,1
0.271697402,0.729890094,0.630244106,0.526146419,0.429746269,0.26651566,0.177662826,0.271556083,0.621978255,0.133915329,0.464355994,0.278009714,0.426030801,1,0.266063399,0.868486892,0.7178,0.275601374,0.165377362,0.496132087,0.354403687,0,0.206721703,0.343736847,0.301035142,0.451949482,0.3921,0.212974056,0.192598634,0.281936416,0.144094385,0.158200142,0.010179056,0.397843209,0.199078817,0.203846465,0.665668403,0.449871512,0.971869107,0.701541088,0.465377362,0.518477639,0.600202825,0.077900935,0,0.862688681,0,0.620165108,0.112523573,0,0.48480523,0.176836316,0.355933957,0.654170796,0
0.526944068,0.8034,0.4909,0.3346,0.4424,0.4078,0.3104,0.4565,0.7049,0.1364,0.2273,0.4545,0.1364,0,0.1097,0.8483,0.5606,0,0,0,0,0,0,0,0.51051761,0.782758955,0.543071749,0.2273,0.1818,0.1818,0.1364,0.1364,0.0909,0.4013,0.4499,0.2225,0.3843,0.5199,0.3066,0.586508105,0.42080451,0.643268187,0.656643608,0,0,0.663199248,0,0.793199248,0,0,0.531652165,0.062,0.542,0.6421,0
0.56937397,0.5717,0.6532,0.5027,0.4515,0.4191,0.2357,0.4755,0.3021,0.1,0.2,0.5,0.3,0,0.317,0.2642,0,0.4,0,0.5,0,0.5,0.6667,0.4157,0.417219211,0.756802906,0.717158388,0.1,0.2,0.2,0.2,0.3,0,0.9283,0.3485,0.8571,0.4882,0.3468,1,0.488529753,0.46932547,0.710981439,0.628527829,0.526873575,0.485278293,0.515091042,0,0.116563213,0.199384443,0,0.62047097,0.955,0.494,0.6951,0
0.69515406,0.628281391,0.417537862,0.317983509,0.70985641,0.159458806,0.549680011,0.245779257,0.46061282,0.202567311,0.061333702,0.619129711,0.245366329,0.315215717,0.282656887,0.626553186,0.817778505,0.717564303,0.789845681,0.6667,1,0.578803929,1,0.41087057,0.451106402,0.659394642,0.389952681,0.141233609,0.184032627,0.141233609,0.159768294,0.122667404,0.251064457,0.549747227,0.245208413,0.394840905,0.076644403,0.231340809,0.18379312,0.53838589,0.336956857,0.539998159,0.617825886,0,0,0.760978043,0.53413174,0.827391371,0.110325501,0,0.697647889,0.395641641,0.533434515,0.965988055,0
0.2356,0.7466,0.4113,0.2865,0.6026,0.3068,0.3822,0.2851,0.6655,0.2308,0.3077,0.3077,0.3077,1,0.2306,0.8812,1,0.5385,0.5714,0.6667,0.4286,0.25,0.75,1,0.5,0.8272,0.6542,0.2692,0.1154,0.2692,0.1538,0.1538,0.0385,0.0576,0.0026,0.266,0.418,0.2437,0.0369,0.8916,0.4,0.7219,0.75,0.86,0.91,0.38,0,0,0,0,0.6587,0.094,0.581,0.9401,1
0.23152529,0.6929,0.4528,0.3112,0.5433,0.4153,0.4317,0.6484,0.4646,0.1429,0.1905,0.5238,0.2857,0,0.4081,0.7777,0.8638,0.7619,0.6667,0,0.8571,0.5,1,1,0.338913593,0.551075367,0.485338327,0.1429,0.0476,0.3333,0.1905,0.2381,0.0476,0.5142,1,0.0805,0.2162,0.1145,0.5207,0.523011623,0.276264487,0.590430267,0.765252897,0.530545319,0.208872511,0.549104309,0,0,0.514396731,0,0.680761486,0.466,0.801,0.8925,0
0.8686,0.8822,0.2137,0.3772,0.567,0.3392,0.4103,0.3173,0.867,0.1429,0.2857,0.2857,0.2857,1,0.6568,0.0989,0.4772,0.4286,0,1,0,0.4157,0.6667,0.4157,0.4324,0.8272,0.8385,0.2857,0.1429,0.1429,0,0.4286,0,0.4389,0.5958,0.4171,1,0.0254,1,0.5663,0.6,0.8543,0.42,0,0,0,0.86,0.58,0.82,0.6309,0.5692,0.42,0.319,0.428,1
0.255,0.8816,0.5521,0.4386,0.6118,0.1316,0.2579,0.535,0.7738,0.3,0.3,0.2,0.4,1,0.317,0.2642,0.7921,0,0,0,0,0,0,0.4157,0.3448,0.5783,0.5297,0.2,0.1,0.3,0.2,0.1,0,0.8743,0.5765,0.1815,0.0139,0.2576,1,0.4458,0.3,0.6093,0.77,0.4,0,0.72,0,0,0.55,0.6309,0.7358,0.33,0.367,0.8561,1
0.2854,0.7838,0.3182,0.3266,0.3376,0.5523,0.5274,0.6017,0.6331,0.2083,0.2083,0.375,0.3333,1,0.2939,0.8483,0.7921,0.625,0.5,0.5,0.5,1,0.5714,1,0.4062,0.7162,0.6542,0.0833,0.25,0.1667,0.0833,0.2917,0.0833,0.0049,0.2039,0.0815,0.1051,0.0252,0.6825,0.6506,0.6,0.6623,0.75,0,0,0.82,0,0.87,0.4,0,0.7131,0.37,0.628,0.9681,1
0.654936764,0.5793,0.7538,0.4427,0.3417,0.5454,0.2019,0.6503,0.306,0.1667,0.0556,0.6667,0.2222,0,0.4081,0.7397,0.7178,0,0,0,0,0,0,0.4157,0.358257037,0.676478387,0.724426026,0.1667,0.3333,0.1111,0.2222,0.1667,0,0.0777,0.141,0.1235,0.0384,0.0338,1,0.46491832,0.3,0.674137808,0.765456907,0.632265052,0.237483764,0.38638371,0,0,0.426158504,0,0.667576093,0.756,0.62,0.8036,0
0.350365331,0.8034,0.4909,0.3346,0.4424,0.4078,0.3104,0.4565,0.7049,0.1364,0.2273,0.4545,0.1364,0,0.1097,0.8483,0.5606,0,0,0,0,0,0,0,0.260923241,0.412217589,0.501226893,0.2273,0.1818,0.1818,0.1364,0.1364,0.0909,0.4013,0.4499,0.2225,0.3843,0.5199,0.3066,0.391553268,0.364273379,0.575235109,0.275094983,0.142906485,0.24423884,0.687863311,0,0.385640273,0.196496416,0,0.439933576,0.062,0.542,0.6421,0
0.740426524,0.6161,0.4721,0.3674,0.3539,0.3053,0.3046,0.5762,0.4688,0.125,0.1875,0.5625,0.25,0,0.1757,0.6124,1,0.4375,0,0.3333,0.3333,0.6667,1,0.4157,0.382121469,0.780885321,0.888254842,0.25,0.1875,0.1875,0.1875,0.125,0,0.318,0.1709,0.711,0.007,0.4122,1,0.309571308,0.575757123,0.873578158,0.592727137,0.713332835,0.612119943,0,0,0,0,0,0.472436013,0.342,0.571,0.6951,0
0.383083408,0.719,0.3422,0.3427,0.6828,0.3699,0.5313,0.3681,0.5328,0.2727,0.1818,0.4545,0.3636,1,0.489,0.3993,0.8638,0,0,0,0,0,0,0.4157,0.325948017,0.491109578,0.387625981,0.0909,0.1818,0.1818,0.3636,0.1818,0,0.0896,0.5708,0.8819,0.4858,0.2576,1,0.50988154,0.3,0.488434462,0.777601606,0.095935754,0,0.803617668,0,0.494104399,0.131911662,0,0.675360915,0.958,0.499,1,0
0.3239,0.7221,0.6492,0.5616,0.3833,0.2652,0.1348,0.2517,0.6248,0.125,0.5,0.25,0.4167,1,0.2939,0.9127,0.7178,0.3333,0.2,0.6,0.4286,0,0.25,0.4157,0.6111,1,0.8037,0.2083,0.2083,0.2917,0.125,0.1667,0,0.4119,0.1625,0.2299,0.7247,0.4757,1,0.3494,0.8,0.7417,0.45,0.65,0,0,0.76,0,0.6,0,0.5452,0.132,0.304,0.6008,1
0.327995201,0.7671,0.5397,0.3568,0.6516,0.2728,0.3824,0.3664,0.6085,0.1765,0.2941,0.4118,0.4706,1,0.1331,0.6573,0.7178,0,0,0,0,0,0,0,0.292185807,0.436480385,0.3921,0.2353,0.1176,0.2353,0.2353,0.1176,0.0588,0.3307,0.3738,0.0794,0.3837,0.3265,0.8375,0.427091853,0.180593208,0.456464856,0.708652529,0.587317811,0.44180513,0.314313512,0,0,0.261927926,0,0.623596429,0.391,0.604,0.9091,0
0.7317,0.6607,0.3131,0.3207,0.5961,0.2659,0.3428,0.265,0.595,0.2941,0.2353,0.2941,0.4706,1,0.4607,0.6573,0.7178,0.5294,1,0,1,0.6667,0.3333,0,0.3214,0.5238,0.4854,0.0588,0.1765,0.1765,0.3529,0.1765,0.0588,0.5796,0.2155,0.2694,0.3246,0.0934,0.7821,0.253,0.5,0.6026,0.62,0.65,0.42,0,0,0,0,0,0.3911,0.791,0.761,0.9614,1
0.8242,0.7528,0.7157,0.5433,0.4721,0.4256,0.7177,0.3004,0.4156,0.0714,0.0714,0.5714,0.0714,0,0.6568,0.5646,0.933,0,0,0,0,0,0,0,0.4242,0.7556,0.6932,0.0714,0.4286,0.0714,0.1429,0.1429,0.1429,1,0.1316,0.7105,0.1333,0.6127,0.0298,0.5663,0.4,0.7682,0.68,0,0,0.75,0,0.58,0,0,0.6153,0.18,0.314,0.7404,0
0.411,0.6272,0.4737,0.5153,0.4365,0.2985,0.2687,0.4033,0.4672,0.2222,0.1667,0.3889,0.3333,1,0.2549,0.6573,1,0,0.4157,0,0,0,0,0,0.4118,0.7556,0.7311,0,0.2778,0.1667,0.1667,0.2778,0.1111,1,0.1855,0.3773,0.0064,0.4483,0.2921,0.6145,0.4,0.7285,0.6,0,0,0,0.85,0.78,0.55,0,0.5298,0.768,0.796,0.726,0
0.460820384,0.6272,0.4737,0.5153,0.4365,0.2985,0.2687,0.4033,0.4672,0.2222,0.1667,0.3889,0.3333,1,0.2549,0.6573,1,0,0.4157,0,0,0,0,0,0.391586479,0.717699648,0.708240886,0,0.2778,0.1667,0.1667,0.2778,0.1111,1,0.1855,0.3773,0.0064,0.4483,0.2921,0.535696994,0.429725766,0.695028787,0.614862883,0.148628831,0.214025517,0,0.597330987,0.548139023,0.386508286,0,0.52418183,0.768,0.796,0.726,0
0.635118003,0.4425,0.3603,0.4725,0.7221,0.3776,0.3923,0.446,0.29,0.0556,0.3333,0.5,0.2222,0,0.4081,0.6996,0.8638,0.5,0,0.25,0.75,0.5,1,0.4157,0.340070946,0.657998049,0.750383261,0.1111,0.2222,0.2222,0.3333,0.1111,0,0.3782,0.029,0.2012,0.0362,0.1889,1,0.487399241,0.446898901,0.774895919,0.638275275,0.566474068,0.398062859,0.513797801,0,0.182905712,0.105522526,0,0.56965081,0.611,0.887,0.8463,0
0.2435,0.794,0.5605,0.4851,0.6547,0.3047,0.24,0.2278,0.6629,0.1538,0.3077,0.3077,0.2308,1,0.5441,0.4586,0.933,0.6154,0.5,0.5,0.8,0,1,0.4157,0.5,0.8599,0.7311,0.1538,0.1538,0.3846,0.1538,0.1538,0,0.0163,0.0104,0.1009,0.0125,0.3614,1,0.2169,1,0.9338,0.5,0.6,0.66,0,0,0,0,0,0.5265,0.069,0.406,0.7799,1
0.378087149,0.781928368,0.601757463,0.424167593,0.432689214,0.253704033,0.448078325,0.28306686,0.656584448,0.178976333,0.22905399,0.43679733,0.178976333,0.763513302,0.406723053,0.299658077,0.428025557,0.307875007,0,0.118243349,1,0.480064171,0,0.254478983,0.321220302,0.644894654,0.80044057,0.102625002,0.257797349,0.102625002,0.15270266,0.102625002,0.281601335,0.268501376,0.180769621,0.607675715,0.34276775,0.839497305,0.225858804,0.5181,0.57635133,0.804445273,0.672905399,0.179729891,0.165540689,0.664324257,0,0.397026917,0,0,0.58899666,0.680682449,0.594195939,0.944969545,0
0.417165271,0.569195498,0.435156137,0.490013636,0.510677531,0.484872838,0.647072916,0.383803441,0.242261132,0.20169635,0.261373444,0.431800245,0.343756517,1,0.345411781,0.636236336,0.697389482,0.366462494,0.654746893,0.5,0.196941401,0.136358599,0.431800245,0.204558354,0.452787932,0.607725988,0.26830995,0.068199755,0.312486967,0.156243483,0.178990372,0.142060167,0.119313278,0.902957517,0.153297769,0.182722586,0.20541691,0.428553299,0.658617382,0.475892036,0.240911671,0.466308475,0.7,0,0,0.739538489,0,0.615897481,0.513646683,0,0.627893796,0.319043313,0.37109514,0.284695367,0
0.246480322,0.7855,0.4949,0.4192,0.439,0.3282,0.4924,0.2982,0.6594,0.1053,0.1579,0.7368,0.2632,0,0.2135,0.7397,0.933,0.4737,0,0.6,0.2,1,0.5,0.5,0.447608235,0.668406171,0.423034848,0.0526,0.2632,0.2632,0.1053,0.2105,0.1053,0.111,0.3482,0.1939,0.1401,0.0066,0.6155,0.115588929,0.323605378,0.499038563,0.500064571,0.570557849,0.64062242,0,0,0,0,0,0.48023869,0.558,0.823,0.9614,0
0.7163,0.4425,0.3603,0.4725,0.7221,0.3776,0.3923,0.446,0.29,0.0556,0.3333,0.5,0.2222,0,0.4081,0.6996,0.8638,0.5,0,0.25,0.75,0.5,1,0.4157,0.3143,0.6281,0.7679,0.1111,0.2222,0.2222,0.3333,0.1111,0,0.3782,0.029,0.2012,0.0362,0.1889,1,0.4337,0.4,0.8013,0.65,0.74,0.52,0.42,0,0,0,0,0.5466,0.611,0.887,0.8463,0
0.341649391,0.6834,0.113,0.0147,0.7408,0.411,0.9809,0.6717,0.6078,0.1538,0.1538,0.6154,0.2308,0,0.5441,0.5135,0.5606,0,0,0,0,0,0,0,0.333473829,0.587396558,0.623672071,0.1538,0.0769,0.0769,0.3846,0.1538,0.1538,0.2602,0.1611,0.4544,0.0604,0.3178,0.6554,0.531564837,0.457603918,0.710999309,0.645437649,0.241936457,0,0.755760392,0,0.245897273,0.403227429,0,0.705170903,0.043,0.511,0.3392,0
0.2549,0.684,0.3751,0.4504,0.6071,0.3338,0.2804,0.2624,0.5671,0.0556,0.3889,0.5,0.2222,0,0.4081,0.6573,0.933,0.4444,0.6667,0.5,0.5,0,0,0.6667,0.3846,0.5783,0.3921,0.1667,0.1111,0.3333,0.1111,0.1111,0.1667,0.2428,0.1151,0.0217,0.7326,0.1337,0.1399,0.4337,0.3,0.5364,0.7,0.8,0.74,0,0,0,0,0,0.5502,0.432,0.73,0.1252,1
0.506650933,0.8697,0.3665,0.1081,0.7842,0.1389,0.5624,0.6915,0.743,0.0909,0.1818,0.3636,0.1818,0,0.2405,0.2642,0.4772,0,0,0,0,0,0,0,0.403476313,0.651013426,0.509314666,0.0909,0.2727,0.0909,0.1818,0.1818,0.1818,0.4876,0.0682,0.5821,0.0715,0.1934,0.4099,0.51585704,0.476982997,0.545549259,0.676982997,0.734479438,0.690233689,0.07940866,0,0.069051009,0,0,0.517412999,0.174,0.853,0,0
0.9772,0.6869,0.5147,0.6179,0.3399,0.3627,0.2156,0.3032,0.5546,0.1905,0.1905,0.4286,0.2857,1,0.2771,0.7397,0.4772,0.5714,0,0.5,0.5,1,0.6,1,0.3448,0.5783,0.5297,0.0952,0.2857,0.1905,0.0476,0.2381,0.1429,0.0159,0.0698,0.1066,0.0395,0.066,0.0174,0.4458,0.3,0.6093,0.77,0.4,0,0.72,0,0,0.55,0,0.5637,0.273,0.599,0.8748,0
0.3012,0.8118,0.5051,0.4629,0.319,0.3408,0.3183,0.5072,0.7087,0.0769,0.3077,0.6154,0.2308,0,0.1199,0.4586,0.3903,0.5385,1,1,0.5,0.3333,0,0.6667,0.3462,0.5238,0.3921,0.0769,0.1538,0.1538,0.2308,0.1538,0.2308,0.3477,0.4236,0.3176,0.1005,0.5521,0.2096,0,0.5,0.6159,0.35,0,0,0,0.58,0,0.52,0,0.39,0.494,0.377,0.6008,1
0.793990172,0.8118,0.5051,0.4629,0.319,0.3408,0.3183,0.5072,0.7087,0.0769,0.3077,0.6154,0.2308,0,0.1199,0.4586,0.3903,0.5385,1,1,0.5,0.3333,0,0.6667,0.522718599,0.612193942,0.089085643,0.0769,0.1538,0.1538,0.2308,0.1538,0.2308,0.3477,0.4236,0.3176,0.1005,0.5521,0.2096,0.385993145,0.1,0.426255469,0.569022977,0.42357598,0.126642691,0.613315795,0,0,0.632297258,0,0.600589042,0.494,0.377,0.6008,0
0.2329,0.6819,0.4917,0.3942,0.7556,0.1144,0.2783,0.2831,0.5521,0.2353,0.0588,0.4706,0.2353,1,0.1331,0.6573,0.7178,0.6471,0.3333,0.6667,1,0.75,1,0,0.5357,0.7925,0.4854,0.1765,0.1765,0.1765,0.2353,0.1176,0.1176,0.7949,0.3608,0.1136,0.143,0.4339,0.3302,0.241,0.5,0.6159,0.58,0.65,0.71,0.42,0,0,0,0.6309,0.6263,0.258,0.643,0.9614,1
0.809493053,0.729249758,0.373714378,0.415443619,0.678693646,0.278514324,0.433050565,0.335821701,0.572503716,0.079189284,0.295810716,0.462944265,0.137351912,0,0.461677652,0.810552558,0.919323963,0.591541196,0.799407647,0.299407647,0.542352235,0.6667,0.740710824,0.333544965,0.421121648,0.660590469,0.4854,0.146106893,0.158458804,0.353893107,0.137351912,0.191837372,0.012351912,0.162279322,0.065264405,0.042805547,0.214660366,0.098260205,1,0.482673667,0.5,0.552111632,0.676284329,0.794426494,0.766165859,0.083004847,0,0,0,0,0.571572375,0.372103932,0.424253096,0.81037426,0
0.9517,0.7837,0.5429,0.5445,0.5608,0.0764,0.312,0.1919,0.7043,0,0.2941,0.5294,0.1765,0,0.6142,0.6573,0.933,0.5882,0.4157,0.5714,0.75,0.3333,0,1,0.32,0.4636,0.3428,0,0.4118,0.2353,0.1765,0.0588,0.0588,1,0.3681,0.3089,0.0341,1,0.5326,0.5301,0.3,0.4503,0.78,0,0,0.83,0,0.65,0,0,0.6143,0.463,0.472,0.9473,0
0.3824,0.7816,0.208,0.0419,0.7304,0.4351,0.5974,0.6452,0.6383,0.0909,0.2727,0.5455,0.2727,0,0.3671,0.7777,0.4772,0.7727,0.8,0.5,1,0.8,0.7143,1,0.5556,0.7925,0.4396,0.2273,0.0909,0.0909,0.2273,0.3182,0.0455,0.2376,0.469,0.2141,0.4021,0.1959,0.3162,0.3133,0.5,0.7219,0.65,0,0,0.72,0,0.45,0,0,0.6228,0.896,0.793,0,1
0.3624,0.7418,0.348,0.2464,0.8041,0.1119,0.566,0.1036,0.6709,0.2857,0.2857,0.2143,0.2857,1,0.2771,0.5646,1,0.5714,0.4157,0.75,0.6667,0.5,0.5,0,0.4516,0.7556,0.614,0,0.2857,0.2143,0.2857,0.1429,0.0714,1,0.2501,0.0237,0.0112,0.035,0.8197,0.1928,0.6,0.6755,0.6,0.65,0.35,0.45,0,0,0,0,0.5531,0.83,0.728,0.6784,1
0.2462,0.6114,0.3571,0.3203,0.2077,0.655,0.4634,0.6489,0.4092,0.1111,0.1667,0.5,0.2222,0,0.4081,0.6996,0.8638,0,0,0.4157,0,0,0,0,0.56,0.7556,0.3428,0.1667,0,0.2778,0.3333,0.1667,0.0556,0.0166,1,0.0387,0.2909,0.6419,0.6176,0.5783,0.3,0.4834,0.78,0.8,0.85,0,0,0,0,0,0.5189,0.434,0.587,0.8561,0
0.3353,0.7389,0.647,0.5157,0.6815,0.3515,0.3633,0.4305,0.4524,0.1333,0.3333,0.4667,0.2667,1,0.2235,0.6124,0.8638,0.3333,0,0.5,0.6667,0,1,0,0.4054,0.7925,0.8385,0.0667,0.2667,0.2,0.2,0.0667,0.2,0.5761,0.7536,0.2794,0.0145,0.6691,0.4799,0.3855,0.5,0.6623,0.55,0.68,0.62,0,0,0,0.38,0,0.6326,0.214,0.334,0.9172,1
0.2377,0.8384,0.8327,0.5339,0.4103,0.0692,0.1664,0.4675,0.7148,0.0714,0.3571,0.5,0.2857,1,1,0.3993,0.7921,0,0,0,0.4157,0,0,0.4157,0.3684,0.7556,0.8724,0.0714,0.5714,0,0.2857,0.0714,0,0.9191,0.1733,1,0.0731,0.7037,1,0.3855,0.6,0.9073,0.6,0.74,0.68,0,0,0,0,0,0.6859,0.836,0.681,0.8257,1
0.596852761,0.9357,1,1,0.0466,0.0397,0,0.2971,0.9776,0,0.2667,0.5333,0.1333,0,0.9116,0.4586,0.5606,0.7333,1,0.6,0.75,0.4157,1,0.4157,0.471967138,0.6738,0.364206493,0.0667,0.3333,0.5333,0,0.0667,0,0.8013,0.1802,0.0124,1,0.829,1,0.261562388,0.469737365,0.520911958,0.576184507,0.647894946,0.511183845,0,0,0,0,0,0.755864511,0.934,0.85,0.9939,0
0.341,0.5793,0.7538,0.4427,0.3417,0.5454,0.2019,0.6503,0.306,0.1667,0.0556,0.6667,0.2222,0,0.4081,0.7397,0.7178,0,0,0,0,0,0,0.4157,0.3103,0.5238,0.5297,0.1667,0.3333,0.1111,0.2222,0.1667,0,0.0777,0.141,0.1235,0.0384,0.0338,1,0.506,0.3,0.6026,0.72,0.78,0.55,0,0,0,0,0,0.6028,0.756,0.62,0.8036,0
0.386031695,0.7221,0.6492,0.5616,0.3833,0.2652,0.1348,0.2517,0.6248,0.125,0.5,0.25,0.4167,1,0.2939,0.9127,0.7178,0.3333,0.2,0.6,0.4286,0,0.25,0.4157,0.309467873,0.507662899,0.492761625,0.2083,0.2083,0.2917,0.125,0.1667,0,0.4119,0.1625,0.2299,0.7247,0.4757,1,0.654220698,0.473214043,0.578290024,0.576785957,0.19821608,0.139286975,0.756784599,0,0.549105324,0,0,0.492889834,0.132,0.304,0.6008,0
0.307964353,0.6161,0.4721,0.3674,0.3539,0.3053,0.3046,0.5762,0.4688,0.125,0.1875,0.5625,0.25,0,0.1757,0.6124,1,0.4375,0,0.3333,0.3333,0.6667,1,0.4157,0.147417525,0.095622301,0.452882678,0.25,0.1875,0.1875,0.1875,0.125,0,0.318,0.1709,0.711,0.007,0.4122,1,0.58551971,0.425310297,0.577573185,0.792158674,0.48669993,0.086055009,0.611413961,0,0,0,0,0.489889827,0.342,0.571,0.6951,0
0.6977,0.7392,0.5883,0.5265,0.4119,0.1152,0.2509,0.1632,0.6924,0.2,0.2,0.4,0.3333,1,0.2235,0.6124,0.8638,0.8,1,1,0.75,1,1,0,0.4286,0.6738,0.4854,0.0667,0.2,0.2667,0.2,0.1333,0.0667,0.8787,0.1421,0.05,0.1452,0.5323,0.2483,0.5422,0.4,0.6026,0.58,0,0,0.72,0.78,0.84,0,0,0.5152,0.673,0.815,0.9544,0
0.2861,0.7922,0.3853,0.2833,0.8571,0.1271,0.2831,0.4145,0.7036,0.1154,0.3077,0.5,0.3462,1,0.2306,0.943,0.933,0,0,0,0,0,0,0,0.4839,0.7925,0.614,0.2308,0.1538,0.2308,0.2692,0.0385,0.0769,0.4419,0.1671,0.0659,0.009,0.7993,0.2691,0.759,0.5,0.7483,0.78,0.82,0.9,0.4,0,0,0,0,0.7024,0.767,0.673,0.9681,1
0.627946359,0.5793,0.7538,0.4427,0.3417,0.5454,0.2019,0.6503,0.306,0.1667,0.0556,0.6667,0.2222,0,0.4081,0.7397,0.7178,0,0,0,0,0,0,0.4157,0.439278885,0.728619007,0.596351114,0.1667,0.3333,0.1111,0.2222,0.1667,0,0.0777,0.141,0.1235,0.0384,0.0338,1,0.462702317,0.437155982,0.61131007,0.662293589,0.701169763,0.736009187,0.141399041,0,0,0,0,0.615332808,0.756,0.62,0.8036,0
0.6246,0.6607,0.3131,0.3207,0.5961,0.2659,0.3428,0.265,0.595,0.2941,0.2353,0.2941,0.4706,1,0.4607,0.6573,0.7178,0.5294,1,0,1,0.6667,0.3333,0,0.2857,0.5783,0.7679,0.0588,0.1765,0.1765,0.3529,0.1765,0.0588,0.5796,0.2155,0.2694,0.3246,0.0934,0.7821,0.5181,0.6,0.8013,0.68,0,0,0.74,0,0.52,0,0.6309,0.5327,0.791,0.761,0.9614,0
0.8991,0.7864,0.7076,0.5711,0.3632,0.104,0.1938,0.3235,0.7017,0.1034,0.3793,0.3793,0.3448,1,0.2496,1,1,0.6207,0.8333,0.5,0.2,1,0.5,1,0.5217,0.6738,0.2382,0.2069,0.2759,0.1724,0.069,0.1379,0.1034,0.0647,0.1331,0.0014,0.6608,0.0733,0.0848,0.5542,0.2,0.4834,0.42,0,0,0.5,0.8,0,0.76,0.6309,0.4347,0.343,0.548,0.925,1
0.6177,0.8478,0.2952,0.1387,0.8847,0.1479,0.546,0.2346,0.8071,0.125,0.25,0.375,0.25,1,0.3515,0.6573,0.7921,0.375,0.2,0,0,0.75,0.5,0.5,0.2857,0.5783,0.7679,0.3125,0.0625,0.125,0.25,0.125,0.125,0.5161,0.1967,0.1132,0.5563,0.8779,0.3322,0.2771,0.4,0.8079,0.48,0,0,0.62,0,0.69,0,0,0.6335,0.831,0.588,0.578,1
0.6038,0.794,0.5605,0.4851,0.6547,0.3047,0.24,0.2278,0.6629,0.1538,0.3077,0.3077,0.2308,1,0.5441,0.4586,0.933,0.6154,0.5,0.5,0.8,0,1,0.4157,0.475,0.9201,0.9378,0.1538,0.1538,0.3846,0.1538,0.1538,0,0.0163,0.0104,0.1009,0.0125,0.3614,1,0.2048,0.4,0.7417,0.45,0,0.7,0.65,0,0.52,0,0,0.6023,0.069,0.406,0.7799,0
0.901691021,0.5671,0.3739,0.2292,0.3804,0.5991,0.2147,0.8526,0.3582,0.2308,0.0769,0.6923,0.3077,0,0.3383,0.4586,1,0.6154,0,1,1,0.5,0.6667,0,0.236648377,0.355569445,0.480099349,0.0769,0.0769,0.2308,0.3077,0.2308,0.0769,0.8538,0.626,0.4125,0.0278,0.1802,0.2326,0.383713657,0.36527958,0.551705331,0.043979199,0,0.336020801,0.648010401,0.085643702,0.53055916,0.078699618,0,0.294658133,0.563,0.562,0.4644,0
